0	0	60	1452	23.7636	
0	1	60	1452	23.7636	
0	2	60	1436	23.5019	
1	0	60	1453	24.0684	
1	1	60	1453	24.0684	
1	2	60	1437	23.8032	
2	0	60	1453	23.9747	
2	1	60	1453	23.9747	
2	2	60	1437	23.7106	
3	0	60	1453	24.0198	
3	1	60	1453	24.0198	
3	2	60	1437	23.7553	
4	0	60	1452	24.1262	
4	1	60	1452	24.1262	
4	2	60	1436	23.8605	
5	0	60	1452	24.1735	
5	1	60	1452	24.1735	
5	2	60	1436	23.8695	
6	0	60	1452	24.1376	
6	1	60	1452	24.1376	
6	2	60	1436	23.871	
7	0	59.9588	1452	24.1474	
7	1	59.9994	1452	24.1316	
7	2	60	1436	24.0247	
8	0	59.9455	1448	24.0863	
8	1	59.943	1448	24.0856	
9	0	60	1448	24.0804	
9	1	60	1448	24.0804	
10	0	59.9992	1448	23.9915	
10	1	59.9993	1448	23.9914	
11	0	59.9978	1447	24.0233	
11	1	59.9971	1447	24.0237	
12	0	60	1447	24.0594	
12	1	60	1447	24.0594	
13	0	60	1447	24.0275	
13	1	60	1447	24.0275	
14	0	60	1447	24.011	
14	1	59.9996	1447	24.0111	
15	0	59.997	1446	24.0234	
15	1	59.9968	1446	24.0237	
16	0	59.9991	1445	24.0159	
16	1	60	1445	24.0156	
17	0	59.9969	1444	24.0527	
17	1	59.9973	1444	24.0526	
18	0	59.9989	1444	23.9982	
18	1	59.9975	1444	23.9987	
19	0	59.9799	1442	23.9526	
19	1	59.9915	1442	23.9481	
20	0	59.9969	1442	23.97	
20	1	59.9937	1442	23.9708	
21	0	59.9104	1436	23.9046	
21	1	59.9249	1436	23.8988	
22	0	60	1436	23.8802	
22	1	60	1436	23.8802	
22	2	60	1436	23.8802	
22	3	60	1437	23.8915	
23	0	60	1436	23.8795	
23	1	60	1436	23.8795	
23	2	60	1436	23.8795	
23	3	60	1437	23.8383	
24	0	60	1436	23.8602	
24	1	60	1436	23.8602	
24	2	60	1436	23.8602	
24	3	60	1437	23.8708	
25	0	60	1436	23.8399	
25	1	60	1436	23.8399	
25	2	60	1436	23.8399	
25	3	60	1436	24.0359	
26	0	60	1436	23.8219	
26	1	60	1436	23.8219	
26	2	60	1436	23.8219	
27	0	60	1436	23.8947	
27	1	60	1436	23.8947	
27	2	60	1436	23.8947	
28	0	60	1436	23.8898	
28	1	60	1436	23.8898	
28	2	60	1436	23.8898	
29	0	60	1435	23.9018	
29	1	60	1435	23.9018	
29	2	60	1435	23.9018	
30	0	60	1436	23.8627	
30	1	60	1436	23.8627	
30	2	60	1436	23.8627	
31	0	60	1436	23.6833	
31	1	60	1436	23.6833	
31	2	60	1436	23.6833	
32	0	60	1436	23.884	
32	1	60	1436	23.884	
32	2	60	1436	23.884	
33	0	60	1436	23.8889	
33	1	60	1436	23.8889	
33	2	60	1436	23.8889	
34	0	60	1436	23.8802	
34	1	60	1436	23.8802	
34	2	60	1436	23.8802	
35	0	60	1436	23.8932	
35	1	60	1436	23.8932	
35	2	60	1436	23.8932	
36	0	60	1436	23.8944	
36	1	60	1436	23.8944	
36	2	60	1436	23.8944	
37	0	60	1436	23.898	
37	1	60	1436	23.898	
37	2	60	1436	23.898	
38	0	60	1436	23.8354	
38	1	60	1436	23.8354	
38	2	60	1436	23.8354	
39	0	60	1436	23.7427	
39	1	60	1436	23.7427	
39	2	60	1436	23.7427	
40	0	60	1436	23.7228	
40	1	60	1436	23.7228	
40	2	60	1436	23.7228	
41	0	60	1436	23.8602	
41	1	60	1436	23.8602	
41	2	60	1436	23.8602	
42	0	60	1436	23.8806	
42	1	60	1436	23.8806	
42	2	60	1436	23.8806	
43	0	60	1436	23.8954	
43	1	60	1436	23.8954	
43	2	60	1436	23.8954	
44	0	60	1436	23.9159	
44	1	60	1436	23.9159	
44	2	60	1436	23.9159	
45	0	60	1436	23.9319	
45	1	60	1436	23.9319	
45	2	60	1436	23.9319	
46	0	60	1436	23.9328	
46	1	60	1436	23.9328	
46	2	60	1436	23.9328	

